review,rating,support
"Not able to see my custom ring tones which I was already using previously in the general settings / notifications for messages, group and calls anymore after the latest update!!!! There is no option to manually add any as well.",1,0
"This makes the world so small, I can now see and talk to my children and grand children in Australia, California and South Africa whenever I want.",5,2
excellent I informed that I have been trying for a while you're here to finish it.without any delay and very much appreciated what you have for the great friend who are without any objections for my assistant to helping all the times and i vety much greatful what had been trying to tell us what shou...Full Reviewexcellent I informed that I have been trying for a while you're here to finish it.without any delay and very much appreciated what you have for the great friend who are without any objections for my assistant to helping all the times and i vety much greatful what had been trying to tell us what should be doned immediately. thank you so much.,5,16
"Good! Easy to use! Messages show ""real time"" send and delivery! I love that I can share videos, pictures and net clips to friends and family!",3,10
"Remove ""no screenshot"" features. screenshot is used for most lies and scamming as evidence. People will not screenshot conversation for fun. Screenshot also proof to many satisfied customer or satisfied testimonial on most product/services offered. People also eventually dont need Whatapps Bussines ...Full ReviewRemove ""no screenshot"" features. screenshot is used for most lies and scamming as evidence. People will not screenshot conversation for fun. Screenshot also proof to many satisfied customer or satisfied testimonial on most product/services offered. People also eventually dont need Whatapps Bussines and Dev and staff also dont need to wasting their times and cost to created and maintain additional Whatapps Bussiness.",1,8
"WhatsApp is an overall great app, just the moment when I receive 1 message it incorrectly says I have 7. I hoped by leaving a comment that there may be an update to fix this?",5,0
"you are missing something.... you guys are updating whatsapp regularly... and its awesome in every update😀, with new user interface but. but you forgot to change the screeshot of whatsapp as it is of the older version . i how the developer must notice this and take the necessary action....",5,0
"My favorite messenger, now other messangers are so strange to me... All my friends love it, REALLY RECOMMEND DOWNLOADING BECAUSE IT IS AMAZING!!!",5,4
Can't use on tablet & phone??!! This is something rival messaging apps like Viber have been doing for years. Why can't I stay logged in on both devices and have them synced? This is now even available on iOS devices.,1,0
Lately status on WhatsApp do not appear and do not have any update. I just only can see other's status after one day up to two days. How it can be like that uh?,3,6
"When we check info of an sms in chat it shows people in two categories, 1- seen by 2- delivered to Third one should be added as copied by/forwarded by, which'll show how many people copied that message or forwarded that message.",3,7
"Development team, please consider this. If you are sending compulsory updates, please make sure to send some storage along with the app. We don't have a sufficient storage to install new updates. May be for some users, solution is simply leave whatsapp which is not good for you guys.",2,5
watsapp sucks! I am showing online even when I am not. send multiple mails to watsapp but all in vain. reinstalled it multiple times but no help. must say...HIke is far better.,1,5
"After updating my app, notifications aren't popping up unless i just go there to check that's when how be able to know that i have some messages. What's wrong?",1,9
"i have tried installing,it does.but i mistakenly press the lock button n i forget my password,but uptil now i cant retrieve it back.what kind of frustration is diz? and i've deleted da previous one but it still saying i shld put my password.what kind of frustration is dis.i tried answering question ...Full Reviewi have tried installing,it does.but i mistakenly press the lock button n i forget my password,but uptil now i cant retrieve it back.what kind of frustration is diz? and i've deleted da previous one but it still saying i shld put my password.what kind of frustration is dis.i tried answering question they asked,my birthday again they are telling me is incorrect.this is not jst good please",5,4
"DSEC to be in the morning of the day, I am a little 8iiz to get the 20th century the the same way that the only way we could do with it, and the family are doing a bit like to see you in a few minutes ago save the children of 8iiz the same time I was wondering how much you could send me a shout when...Full ReviewDSEC to be in the morning of the day, I am a little 8iiz to get the 20th century the the same way that the only way we could do with it, and the family are doing a bit like to see you in a few minutes ago save the children of 8iiz the same time I was wondering how much you could send me a shout when you are here to find a way 8iiz the tdujryeuufyyydyyryururuurururutyrur7uryyrutuuytuutuyuruuu4uuryruuryyryryyr8ryryr to be a bit of an email to you by my own yryrhufuchgttbebfjkiurhhruug to be a bit",1,15
Please make my profile pic visible to person whom i block. It will be great help !!! As if they are not seeing my pic so they can judge that their contact has been blocked,5,1
"Great App. it has brought revolutionary change in my life and i am sure same is the case for everyone using this valuable WhatsApp. Hats off to the inventor and provider for this innovative popular communication tool and that to for free. A big thank you, Satish Kulkarni",5,8
"I think it's time WhatsApp develops features that are available in GB WhatsApp, such as antirevoke, hide blue ticks, hide status view, and other interesting features. We use GB WhatsApp because it is more interesting than WhatsApp, but now we get banned from using it... Do something please... Unhapp...Full ReviewI think it's time WhatsApp develops features that are available in GB WhatsApp, such as antirevoke, hide blue ticks, hide status view, and other interesting features. We use GB WhatsApp because it is more interesting than WhatsApp, but now we get banned from using it... Do something please... Unhappy user",1,0
"Any time I restart my phone, my WhatsApp gets uninstalled, thus forcing me to reinstall it again. This gets so boring, and it just started after my recent update! Kindly give a feedback on how to go about with this.",3,1
This is for older version as the update removed some old privileges. Email of maximum size of chats has been replaced with export of only current chat while you can only forward chats or files to only 20 contacts as against almost unlimited recipients in earlier version. Subsequent updates further e...Full ReviewThis is for older version as the update removed some old privileges. Email of maximum size of chats has been replaced with export of only current chat while you can only forward chats or files to only 20 contacts as against almost unlimited recipients in earlier version. Subsequent updates further erroded the already depleted priviledges.,4,0
"would be nice if I could see all the starred messages from a chat/group chat separately, not like I see them currently. the option to see the starred messages from a particular chat should come inside the respective chat, but the current situation should remain too. so I can see all starred messages...Full Reviewwould be nice if I could see all the starred messages from a chat/group chat separately, not like I see them currently. the option to see the starred messages from a particular chat should come inside the respective chat, but the current situation should remain too. so I can see all starred messages together, likez right now, and separately too",4,12
"There are many other developers who create similar apps.. but none of them are as good as whatsapp!! Its snappy, easy and has some awsome features its very reliable!!! feels gr8 using it😊😊",5,56
quite wonderful and fastly effective as a means of communications. The voice call need to be improved in my part of the world. Africa and Nigeria precisely. l believed that is for the network provider to provide solution.,5,25
"When I receive a message my phone vibrates, the inconvenient part is that I disabled the vibration. Please fix this issue I'll change my vote to what it was :)",2,5
The best in the business till date...just want one more feature were in selected people will be able to view the profile picture - last seen - status as well.,5,10
Why won't you tell us how to update this app? Disgraceful lack of service. Still can't find how to update it!,1,4
"i onlybhesrd ln the news yesterday that whatsAp had been hacked. surely as a customer of this service anf others l should anf and all of your customers should have been informed immediately. safeguarding. for a world wide organisation this is scary, as s petson who had been stalked amd brstrn in the...Full Reviewi onlybhesrd ln the news yesterday that whatsAp had been hacked. surely as a customer of this service anf others l should anf and all of your customers should have been informed immediately. safeguarding. for a world wide organisation this is scary, as s petson who had been stalked amd brstrn in the past, i find this really upsetting",3,0
"Grate.. I'll like the wgatsApp status to have edit.. just in case an error is noticed after posting.. there should be a limited number of post in a day, people post too much on their status",5,0
"I prefer the ""fake"" WhatsApp that I used to have... THIS WhatsApp has TOO MANY restrictions! The only reason why I downloaded THIS one is because y'all have found a way infiltrate the ""fake"" WhatsApp (GB WhatsApp) and BAN us from using it. You'd make more money if you LOOKED through the GB WhatsApp ...Full ReviewI prefer the ""fake"" WhatsApp that I used to have... THIS WhatsApp has TOO MANY restrictions! The only reason why I downloaded THIS one is because y'all have found a way infiltrate the ""fake"" WhatsApp (GB WhatsApp) and BAN us from using it. You'd make more money if you LOOKED through the GB WhatsApp to BETTER this WhatsApp Messenger. If another ""fake"" WhatsApp gets created, I will HAPPILY delete WhatsApp Messenger and download the ""fake"" one.",1,12
"I actually really like the features of the WhatsApp plus, but I was banned for installing it. So, when the developer will develop features such as WhatsApp plus or GB WhatsApp??",4,0
"Has changed my life totally, with my two children and their families and me living in three different countries, three different time zones",5,3
i have a suggestion. Can you make the whastapp able to be customised on the background color of the chatbox and the background of the apps else than wallpaper.? Maybe u can introduce to us the dark mode like twitter and youtube do because the bright color of white really hurt in the eyes even though...Full Reviewi have a suggestion. Can you make the whastapp able to be customised on the background color of the chatbox and the background of the apps else than wallpaper.? Maybe u can introduce to us the dark mode like twitter and youtube do because the bright color of white really hurt in the eyes even though the brightness been lowered down while texting during night time. Im hoping to see this on the next update. Thank you.,4,12
"Pls, put a SORTING LOGIC or something to the Status background color pool, I'm tired of always searching for my favorite background color to use.",5,2
"I have used WhatsApp for years, all over the world, and very happy with the simplicity of communication if provides. There are times where there are bugs and it needs fixes and it is annoying but it always seems to work out and things get back right.",4,11
"*ATTENTION* Anyone experiencing ""BLACK SCREEN OF DEATH"" whilst trying to use VIDEO CALL???!!! ( Black screen, freezes phone & have to hard boot) Having problems on SAM S8 Plus, sent in a request for help to WhatsApp for assistance. I've done all the uninstall, reinstall, clear data/cache, rebooted. ...Full Review*ATTENTION* Anyone experiencing ""BLACK SCREEN OF DEATH"" whilst trying to use VIDEO CALL???!!! ( Black screen, freezes phone & have to hard boot) Having problems on SAM S8 Plus, sent in a request for help to WhatsApp for assistance. I've done all the uninstall, reinstall, clear data/cache, rebooted. hardbooted...NADDA. :::::HELP!!:::::",3,5
"Galaxy s10 user - while using in app camera, first ultra wide camera is showed. after switching to selfie camera and then back to the main camera only then the regular camera is in use. please add an option to manage the device multi camera setup. thanks for listening.",5,9
"Great app but hope these changes can be made: Clearer call quality clearer, removing the privacy option for last seen More color options for wallpaper? More emojis as well as changing the layout of the chat 😉",4,187
This app is very useful for me. But as using day to day regularly the user interface feels old. My honest opinion is that the developer team should change the app icon and material design and also should redesign the user Interface.,4,0
"Love WhatsApp so much for its convenience. Connecting with family has never been this easy and affordable to use. Keep WhatsApp safe with the new update, to avoid Spyware. 🚩",4,7
my screen is blinking when a voice message is played. exactly over the bat. percentage number. if i exut the app it stops blinking. is this a known issue? my phone is s10+,4,1
"My WhatsApp application can't open for a long time, and suddenly comes out by itself. until now I'm waiting for improvements from the user interface.",1,0
"Its really very good and please extend the time limit of status from 30 seconds to 1 minute and add stickers and wallpapers inside the app, don't want to download extra applications for this. Thank you and GOD Bless you WhatsApp Team.",5,0
previously if someone remove its profile picture and his pic is saved in my contacts then at the place of his dp...the pic which was in my contacts appears but after the update it is not happening.... plss plss fix it...,4,3
"Most of the times , the messages won't get sent or the incoming messages are not getting received,even though wifi/mobile data is good enough.Have to turn off and then turn on the wifi/mobile data to resolve this issue. Please fix this",1,12
Due to some reason i have noticed that sometimes i am not able to receive messages or calls on app i think it has started mostly after Android 9 update on my phone. I have Nokia 3.1. it is like app is running on phone it is connected to internet phone is also charged still issue occurs. And in same ...Full ReviewDue to some reason i have noticed that sometimes i am not able to receive messages or calls on app i think it has started mostly after Android 9 update on my phone. I have Nokia 3.1. it is like app is running on phone it is connected to internet phone is also charged still issue occurs. And in same state i open app and open a chat window for a person messages starts coming/loading it may happen also than it shows miss call notification. kindly look in this issue as it is destroying reliability.,2,3
hello sir ..my status and sending mesges option are not working..in whataapp ... please help us..its very important for my business... im uninstall WhatsApp and again install....but problems not gone.. please help...,5,0
This is the 6th update WhatsApp has given in last one month. All are unnecessary updates saying the same thing again and again..overall Happy with it but the updates are ridiculous.,5,1
hi to everyone and everything is good for you read the email and I am looking forward your reply soon and have the opportunity of a good idea for the use and privacy and will not work for you to be in touch soon to get a good day to you as well so I am a bit and then delete this communication in Pat...Full Reviewhi to everyone and everything is good for you read the email and I am looking forward your reply soon and have the opportunity of a good idea for the use and privacy and will not work for you to be in touch soon to get a good day to you as well so I am a bit and then delete this communication in Patna university in Prague and I have been trying out a lot more fun to watch it again in case of emergency room and a good day to you as well but the only one that you have received the payment,5,0
"Great application. Makes life easy if we use in right way. It would be great if it supports other type of messages as well such as check list, or reminder and all. May be this is not in its domain.",5,0
"Most Useful & best operative app. It is one of the most popular ""Social sites"" app. This is most important app. for todays Generation.It really deserve 5 🌟 (Five Star).",5,48
"I have noticed that for a while now i can't do anything else on my phone whenever I'm making a video call. can't go back, even the end button won't show on the screen...I have to flip down before hanging up.",2,15
"i love What's App, it allows me to communicate with friends and family around the world by text and phone. It is easy to use and reliable. i can upload vidoes and pictures. And the group chat works for me as well.",5,40
its been a simple communication tool since I got my first smart phone....great job guys. What id like now is to sort who in my contacts gets to see my profile photo....this wd be great addition...,5,46
This app very bad. It's banned my number I was no violated my number and it's banned my number by mistake. And I send email and it's not turn it on my number. Bad app,1,8
I am not allowed to view any status now with this new update not satisfied at all assuming because my last seen and read receipt is off but rather it the way it was before Samsung and whatss app is very poor at this time with the new updates would give up completely on these apps in my opinion updat...Full ReviewI am not allowed to view any status now with this new update not satisfied at all assuming because my last seen and read receipt is off but rather it the way it was before Samsung and whatss app is very poor at this time with the new updates would give up completely on these apps in my opinion updates are some what useless rather not helpful......very poor 0 rating if it was an option.,1,13
"If they allow 1000 members in a group, I will give them one more star. Also, if they can allow us to host events in grouos, and take polls.",4,0
My phone over the pass three days has been hacked. I have just managed to clear this mess up by an anti virus app.. What are you as WhatsApp gonna do to protect me and the ours who are ordinary people from this. I doubt you will be compensating us,1,24
This app is great but the calls are not goog like you don't here what the other person is saying or you are just hearing yourself but overall it a good app.,4,1
Everyone in the world should have this. Plus it shows names in a group chat so you don't have to go round asking like on Imessage.,5,2
this app needs alot more improvement like whats app plus certain things you cannot do like take down a contact status and customize your WhatsApp to your likingit's supposed to be able to take down your contact status like if they have up certain thing on their status that you like you should be abl...Full Reviewthis app needs alot more improvement like whats app plus certain things you cannot do like take down a contact status and customize your WhatsApp to your likingit's supposed to be able to take down your contact status like if they have up certain thing on their status that you like you should be able to download it you don't have to ask all your contacts in your phone to send you that pic or send you that video that makes no sense.,1,0
This app is very very super . . . . . . . . . . . . . . what's app . . . . . . . . . . . . . . . . . . . . . . . . . . . . this app have voice call . . . . . . . . . . . . . . . . . . . . and video call too. . . . . . . . . . . . . . . . . . . . . . . . . the app is good for receipts . . . . . . . ....Full ReviewThis app is very very super . . . . . . . . . . . . . . what's app . . . . . . . . . . . . . . . . . . . . . . . . . . . . this app have voice call . . . . . . . . . . . . . . . . . . . . and video call too. . . . . . . . . . . . . . . . . . . . . . . . . the app is good for receipts . . . . . . . . . . . . . . . . . and we are use this app to record and sound videos . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,5,0
"This app is really best no doubt of voice n video calling, clear listening n voice clearity n video clearity ,but there is one problem that we can't send msg more than 5 participant or group like earlier it would be better if they modify it and the problem will solve. hoping they might come over to ...Full ReviewThis app is really best no doubt of voice n video calling, clear listening n voice clearity n video clearity ,but there is one problem that we can't send msg more than 5 participant or group like earlier it would be better if they modify it and the problem will solve. hoping they might come over to the solution thanks.",5,5
"whatsap, this is one of the great technology which as given miracle success in human life ! i salute founder and his parents.",5,1
"y'all keep on blocking my account because I am using gb whatsapp and yall keep forcing me to use ur whatsapp. ur whats app is so boring, no themes to customize, so it can look attractive, the secruity settings is wack. there is not much u can do.yall need to step up ur game and do some upgrades so t...Full Reviewy'all keep on blocking my account because I am using gb whatsapp and yall keep forcing me to use ur whatsapp. ur whats app is so boring, no themes to customize, so it can look attractive, the secruity settings is wack. there is not much u can do.yall need to step up ur game and do some upgrades so that people can start liking ur version of whats app again.",1,5
This App Is Very Good. So Please INSTALL Them And Also Update this App For Every Users So that When Yoy Update All the Apps Also WhatsApp So THAT all the Users are also Not the beg Fixing By the hackers. So thanks for all of the guys and also install them and also update the app from time to time. T...Full ReviewThis App Is Very Good. So Please INSTALL Them And Also Update this App For Every Users So that When Yoy Update All the Apps Also WhatsApp So THAT all the Users are also Not the beg Fixing By the hackers. So thanks for all of the guys and also install them and also update the app from time to time. Thanks.,5,17
it's amazing and easily for use but need more care about secure plz we need feel safe about our contacts and details....!!!?,3,24
recently whatsapp keeps asking me to uninstall and install again. it can up to 4 time in one day asking me to do that. pls let me.knows what's the problem because i keep losing my conversation and data while uninstall it. i need those data for my work.,2,7
whats app messenger is an amazing app which every1 loves . Nobody cannot survive without whats app is todayz situation . Excellent app to communicate with one another . Amazing technology .,5,12
"I have a channel on Dailymotion. And whenever I want to send a link of my channel and of videos, I am not getting the thumbnails. But for other videos and channels of YouTube, the thumbnails are available.",1,26
"White Home Screen is Very Borring ...So... I request to Whatsapp Developers Please Add More Option Like Yowhatsapp ...This is Full Customise App I Like it But This Is Not A Official Whatsapp, So I Use Your Whatsapp ...So..Please Please Please I Request To You Do Whatsapp Full Customise Mode Like YoW...Full ReviewWhite Home Screen is Very Borring ...So... I request to Whatsapp Developers Please Add More Option Like Yowhatsapp ...This is Full Customise App I Like it But This Is Not A Official Whatsapp, So I Use Your Whatsapp ...So..Please Please Please I Request To You Do Whatsapp Full Customise Mode Like YoWhatsapp. Full Customise Mode Means All Are Able To Customise Like Text Color, Main Screen Color& Wallpaper, Chatscreen Text Buble Coler & Bouble , Chat Thik Mark , Status Time Increaseup to 5 min & Etc",1,2
"take my one suggestion, On first message there should be accept button due to which we r able to get genuine message. now a days anybody message us which we don't know and they flirt us. so with this new tab we ignore them completely plz take my opinion and do this one then ur app is much helpful fo...Full Reviewtake my one suggestion, On first message there should be accept button due to which we r able to get genuine message. now a days anybody message us which we don't know and they flirt us. so with this new tab we ignore them completely plz take my opinion and do this one then ur app is much helpful for us",1,5
"audio messages is not working on my lg v30 plus . when i play that its seems that"" sorry, can't load this audio now, please try again later "" please fix this issue early as possible",4,2
"I will change my rating once you guys implement dark mode or night mode, I suggest everyone to do the same, we must force them to hear what we demand.",1,3
I dont like the new whatsapp can only foward a message for 5 chats and you also cant sent a big video anymore for example 18mb video you have to devided it in 2 to be able to sent it. The old whatsapp where you could sent for 20 chats at the same time and no matter how big your video is you still ca...Full ReviewI dont like the new whatsapp can only foward a message for 5 chats and you also cant sent a big video anymore for example 18mb video you have to devided it in 2 to be able to sent it. The old whatsapp where you could sent for 20 chats at the same time and no matter how big your video is you still can semt it,4,4
"this group seeks to enhance and promote the vision and mission of our people politically, socially and economically. All members of this group are expected to be actively involved in discussions. Indecent language will not be tolerated and sanctions could be applied",3,4
"Love the app and have been using it for 4 years now, I think it would be awesome if there were polls for group chats, especially for those concerning club, school or work discussions. Keep up the good work!",4,10
My WhatsApp continuously gets hanged. it gets blank sometimes and sometimes it asks me to open it again or close the app. i have tried to fix it by deleting the cache and the data but even after doing that im facing the same issue.,1,22
"so, this app is really easy to use. the interface is so simple but i hope that the interface will have been updated into the fresher one.",5,17
"i would rate 5 star if you let us send files or media content larger than 100 MB like Viber. just try to understand nowadays only 25 megabytes of data is not enough to send a picture, and it decreases the the media quality very badly.",2,0
msg send by anyone can. delete by person who send msg ....he is not. able to delete her msg after few minutes... to improve that person can delete her or his msg withing 24 hours . plz sor try to improve tha ...,5,0
"very good app. very useful. very easy to use. help me to keep in touch with all my relatives, relations.",5,20
App is extremely bare bones. A multi-billion dollar company is unable to incorporate even basic features like pinning messages in groups for night outs. Recently we have learned that it is not even secure. Pathetic,1,23
There is a problem/bug with recent update. New contacts cannot see profile pic. Or display name that person sets for themselves. I checked on android and iPhone both.,2,0
it limits one to sending messages to only 5 persons at a time. this is not good at all. initially one could sent multiple messages to 20 persons at one single time. Please review this. thanks.,1,0
"u know whatsapp if u gave out new mods like themes and chat modifications, more people wouldn't run to third party apps like gbwhatsapp and such so plz think about adding some new features alreadyy...not everyone wants to waste time by only talking to people some of us wants new tweaks too to pass t...Full Reviewu know whatsapp if u gave out new mods like themes and chat modifications, more people wouldn't run to third party apps like gbwhatsapp and such so plz think about adding some new features alreadyy...not everyone wants to waste time by only talking to people some of us wants new tweaks too to pass time (sigh)",2,0
"awsm...but i think it should have a special group of news or some other topics whatever the person need... but with all technical tool like to keep mute, remove or mainly without advertise.",5,1
"Security of this garbage is unbelievable! There's a flaw found every 3-6 months that allows hackers and/or governments to access to all of your messages, contacts and probably other private info as well! I switched to already much secure and feature-rich Telegram",1,5
"i depend on WhatsApp in my work, before I used to forward massage to several contacts (almost 100 person) immediately in one time BUT now it gives me only the capacity to forward for only 5 contacts 🙄😰😰😰 then I have to continue sending to my customers in several times. i wasting my time really i...Full Reviewi depend on WhatsApp in my work, before I used to forward massage to several contacts (almost 100 person) immediately in one time BUT now it gives me only the capacity to forward for only 5 contacts 🙄😰😰😰 then I have to continue sending to my customers in several times. i wasting my time really in this way.",3,6
What's the hell is it? Keep on getting notification from mu frnd saying to set up payment accnt although I have already set up. It's very irritating,3,20
after giving it 1 star now I just wanted to give it - 5 star. as I have sent countless emails to your team regarding my problem and all I got in return some genric computer based reply's explained in every email that the problem is not being resolved and I can not rely on what's app for message deli...Full Reviewafter giving it 1 star now I just wanted to give it - 5 star. as I have sent countless emails to your team regarding my problem and all I got in return some genric computer based reply's explained in every email that the problem is not being resolved and I can not rely on what's app for message deliver which is really important but got no where..,1,1
Kindly give a option in whatsapp like we can make group of groups. We can create groups but can not create group of groups. Think about that give update as soon as possible.,2,6
"hi, , when im trying to my device to hide contents of screen in notification it still displays the name of the person and the message. android phone. please help.",5,10
A long time to say or send a thing in old times. But now that the WhatsApp has come back is quite simple . thank you to Team.have a great job... congrats,5,24
"I love WhatsApp but only allowing it to be installed on one device is madness! I have a phone and a tablet(But no PC) and use WhatsApp to call and message friends. I much prefer WhatsApp to messenger but if I chance which device I have with me, I can only use messenger.",1,8
"WhatsApp is absolutely the best platform for messaging, calling and video calling. I have no complaints. I have a question with regards to the different types of emojis though, can you add a pirate emoji?",5,24
i hate this😡...no such privacy features...gb whatsapp is far far better than this...but u r banning the users who use gb whatsapp...why?...either include those privacy features in original whatsapp or let us use gb whatsapp...doesn't matter if it corrupts my device...ny device is my device none of ...Full Reviewi hate this😡...no such privacy features...gb whatsapp is far far better than this...but u r banning the users who use gb whatsapp...why?...either include those privacy features in original whatsapp or let us use gb whatsapp...doesn't matter if it corrupts my device...ny device is my device none of ur device...nd i was using gb whatsapp frm more than 1 year...nthng bad happenne..instead it was far better then the original whatsapp. Plz see to it that either u stop banning the gb whatsapp users😡,1,22
"Have bugs in video call, when we minimize the video call after android pie update it remains full screen only and after that nothing works whatever button we press that happens in background only, only way to get out of that screen is pull the notification bar and hang up the call.",1,13
"Everything is good,but the only problem is i cant control the online status (24hrs status) of others, like there is no option to whether i want to see someone elses status or not. give a option like whose status i want to see. coz my WhatsApp list users posting irritating videos and photos which i d...Full ReviewEverything is good,but the only problem is i cant control the online status (24hrs status) of others, like there is no option to whether i want to see someone elses status or not. give a option like whose status i want to see. coz my WhatsApp list users posting irritating videos and photos which i dont want to see them,they still appear on my status list. develop this feature which will help everyone. until 3 star.",3,11
"I want to open my whatsapp but it is not getting open and I have already downloaded it before and I also want all group and chats again but It is not getting open ,as they are not sending any password ,and now they are asking for 4 hours and all .",2,17
"Good app, from low grade to up grade people,children to elders are getting very happy and sharing their experiences with confidence, smile & love...revaluation in communication...God bless what's up team..",5,5
very good application for communication. technology is a blessing if you use it wisely. request to the owners of this service: please do not make it a business platform. dedicate this application for connecting diverse people in a positive way and to build a stronger society.,5,5
"I love WhatsApp (: Free & very practical for sending pictures, videos & files. The voice & video calling can be a little temperamental at times but that's down to each call handlers signal strength. I use WhatsApp on a daily basis & would simply be lost without It!",5,10
"I was hesitant at first, but I'm happy I listen to a friend of mine telling me it's a great app to use... gave it five stars... the one thing I would like them to work on is if you miss a call... find a way to set up voice mail...",5,3
"Dear whatsapp,after the new update on May 10th,the app has been lagging very oftenly and there is an increase in number of bugs,please reaolve this issue.Otherwise it is an excellent app for messaging and absolutely brilliant.Please fix the bugs as soon as possible🤗.",4,0
"I simply couldn't update whatsapp in any way possible,been showing error for about a month. Tried reinstalling but I pushed my luck hard because now I can't even install neither from play store nor whatsapp website . help plz",1,2
its reay a very helpful app.. whenever we want to connect any of the people any of our relative we just drop the message n start chatting we share pics we do video calls voice calls no matter where they are .. : ),5,2
"when sending a picture in like 75% it will look like its sending, itll go back to chat but it doesnt actually send it, which is super ennoying if you have to type like 3 sentences again...",4,1
"somewhat let down ,been using app to communicate with in-laws for years and used to be able to send full length videos, now not so much. feeling let down especially since it's only way of ""seeing"" how big kids are getting as we cannot go visit except once a year. i don't know how long its been like ...Full Reviewsomewhat let down ,been using app to communicate with in-laws for years and used to be able to send full length videos, now not so much. feeling let down especially since it's only way of ""seeing"" how big kids are getting as we cannot go visit except once a year. i don't know how long its been like this but i was still able to send full video no matter how long or big the file was a few months ago.. please, please make it to how we could share full length video files if possible.",3,8
best ever! would not change for the world! no other phone apps can compare period! please keep doing what you're doing. it has changed my whole social life. a million thanks from Belize.,5,21
please remove the ban on GB WhatsApp why because I can't able to use two WhatsApp on my mobile the app cloner is available in play store but it is not working properly that's why I am humbly requesting you to please remove the ban on GB WhatsApp and one thing in MI mobiles are only having dual space...Full Reviewplease remove the ban on GB WhatsApp why because I can't able to use two WhatsApp on my mobile the app cloner is available in play store but it is not working properly that's why I am humbly requesting you to please remove the ban on GB WhatsApp and one thing in MI mobiles are only having dual space inbuilt software by the mi company but other mobiles doesn't contain this feature please consider those peoples please try to remove ban on GB WhatsApp are else you provide the two WhatsApps thank you,1,0
if u want to block gbwhatsapp or whatsapp plus then first of all give the features that gbwhatsapp have...... make whatsapp more attractive by adding themes ... your ui is ughhhh .... so oldddddd ....their no option to downloD status video everytime we have to ask frnd to share video ..... why u can...Full Reviewif u want to block gbwhatsapp or whatsapp plus then first of all give the features that gbwhatsapp have...... make whatsapp more attractive by adding themes ... your ui is ughhhh .... so oldddddd ....their no option to downloD status video everytime we have to ask frnd to share video ..... why u cant understand that we need gbwhtsapp like features ...why u banned gbwtsapp ..u can undertake and take the rights of gb and make it official in beta program ..plz take action in this serious matter,1,13
why does WhatsApp automatically backs up my chats conversations every night into my phone's storage for? what if I dont want it to automatically back up into my phone storage? because after I deleted the app and when I reinstalled it it show that my phone has a back up of what's app in the storage. ...Full Reviewwhy does WhatsApp automatically backs up my chats conversations every night into my phone's storage for? what if I dont want it to automatically back up into my phone storage? because after I deleted the app and when I reinstalled it it show that my phone has a back up of what's app in the storage. is there anyway to not allow what's app to automatically back up chat conversation into my phone's storage?,1,2
want to stop GBWHATSAAP user from viewing my status and other information. GBWHATSAAP user can see my status secreatly and I don't know that they view my status on the other hand when I view there status they got regular updates. plzz stop GBWHATSAAP user from viewing non-GBWHATSAAP user status and ...Full Reviewwant to stop GBWHATSAAP user from viewing my status and other information. GBWHATSAAP user can see my status secreatly and I don't know that they view my status on the other hand when I view there status they got regular updates. plzz stop GBWHATSAAP user from viewing non-GBWHATSAAP user status and other information. Thank you.,5,4
Very missing deeper integration in to the Andoid (like with Apple). i can not even pick up the call with bluetooth headfones.,1,5
"I do not get instant notifications when my data and wifi are both on and display picture of some of my contacts is hidden/removed from me, I can't see them they can see mine and also others can also see them",1,1
"Please make a ""shuu"" emoji - so one wiping the forehead with had. And a face melting emoji - so skin is starting to hang but not in a gross scary way. Love the app use it all the time.",5,0
Group chats are still a problem. Whether you archive or mute. they're omnipresent. give me control over groups. they are overwhelming.,2,0
"Will rank 5 star only if when selecting photos for status, photos need to be grouped in album rather than exposing all the photos on the screen.Selecting and Searching old photos for status really take a long time...Why dont just show all the photos like Gallery album? Please change it.",4,0
"My calls got hacked and some Russian kept calling me saying he had control of my mobile phone! This app is supposed to be safe and encrypted, hardly that is it!",1,8
I get banned after every few minutes and I do not know why. This is not the WhatsApp we're used to. Just complete trash lately. We have very important messages to send and receive man!!!,1,0
the video calling quality is bad we cannot see the other person clearly we cannot hear the voice clearly sometimes it hijack it it does not say that open your mobile data but when I open the mobile that it doesn't work I have tried million times but it doesn't work sometimes it work but another time...Full Reviewthe video calling quality is bad we cannot see the other person clearly we cannot hear the voice clearly sometimes it hijack it it does not say that open your mobile data but when I open the mobile that it doesn't work I have tried million times but it doesn't work sometimes it work but another time it doesn't work please improve this system,1,2
It's world famous n safe app... Easy to use and many new features also is there.. Very useful app... Keep doing ur best to provide us new feature Plz update n make whtaspp dp option much convient to users...,5,66
prlbm is arising that messages go and come - in disturbed manner means i sent the message but it does not go i hv restart my phone then the message go.sending and receiveing msg is not well performed.,5,1
"Best app but i suggest ine things here,Firstly if you i don't like some one status, i may have option to hide that or remove that status from my phone instead of mute. In my case me and my son using the same smart phone. Sometime one of my friend updated his status which is right for me but inapprop...Full ReviewBest app but i suggest ine things here,Firstly if you i don't like some one status, i may have option to hide that or remove that status from my phone instead of mute. In my case me and my son using the same smart phone. Sometime one of my friend updated his status which is right for me but inappropiate for my son. In light of this scanrio i suggest you to put this feature in app.",5,8
